time,x,y,H
8.995,0.000280748,0.207596,11.3265
8.996,0.000281308,0.207388,11.3265
8.997,0.000281869,0.207181,11.3265
8.998,0.000282432,0.206974,11.3265
8.999,0.000282996,0.206767,11.3265
9,0.000283561,0.20656,11.3265
9.001,0.000284126,0.206353,11.3266
9.002,0.000284694,0.206147,11.3266
9.003,0.000285262,0.205941,11.3266
9.004,0.000285831,0.205735,11.3266
9.005,0.000286402,0.205529,11.3266
9.006,0.000286973,0.205324,11.3266
9.007,0.000287546,0.205118,11.3266
9.008,0.00028812,0.204913,11.3266
9.009,0.000288695,0.204708,11.3266
9.01,0.000289271,0.204504,11.3266
9.011,0.000289849,0.204299,11.3266
9.012,0.000290427,0.204095,11.3266
9.013,0.000291007,0.203891,11.3266
9.014,0.000291588,0.203687,11.3266
9.015,0.00029217,0.203483,11.3266
9.016,0.000292753,0.20328,11.3266
9.017,0.000293337,0.203076,11.3266
9.018,0.000293922,0.202873,11.3266
9.019,0.000294509,0.20267,11.3266
9.02,0.000295097,0.202468,11.3266
9.021,0.000295686,0.202265,11.3266
9.022,0.000296276,0.202063,11.3266
9.023,0.000296867,0.201861,11.3266
9.024,0.00029746,0.201659,11.3266
9.025,0.000298054,0.201457,11.3266
9.026,0.000298649,0.201256,11.3266
9.027,0.000299245,0.201055,11.3266
9.028,0.000299842,0.200854,11.3266
9.029,0.000300441,0.200653,11.3266
9.03,0.00030104,0.200452,11.3266
9.031,0.000301641,0.200252,11.3266
9.032,0.000302243,0.200051,11.3266
9.033,0.000302846,0.199851,11.3266
9.034,0.000303451,0.199652,11.3267
9.035,0.000304057,0.199452,11.3267
9.036,0.000304663,0.199252,11.3267
9.037,0.000305272,0.199053,11.3267
9.038,0.000305881,0.198854,11.3267
9.039,0.000306491,0.198655,11.3267
9.04,0.000307103,0.198457,11.3267
9.041,0.000307716,0.198258,11.3267
9.042,0.00030833,0.19806,11.3267
9.043,0.000308946,0.197862,11.3267
9.044,0.000309563,0.197664,11.3267
9.045,0.00031018,0.197466,11.3267
9.046,0.0003108,0.197269,11.3267
9.047,0.00031142,0.197072,11.3267
9.048,0.000312042,0.196874,11.3267
9.049,0.000312664,0.196678,11.3267
9.05,0.000313289,0.196481,11.3267
9.051,0.000313914,0.196284,11.3267
9.052,0.00031454,0.196088,11.3267
9.053,0.000315168,0.195892,11.3267
9.054,0.000315797,0.195696,11.3267
9.055,0.000316428,0.195501,11.3267
9.056,0.000317059,0.195305,11.3267
9.057,0.000317692,0.19511,11.3267
9.058,0.000318326,0.194915,11.3267
9.059,0.000318962,0.19472,11.3267
9.06,0.000319599,0.194525,11.3267
9.061,0.000320236,0.19433,11.3267
9.062,0.000320876,0.194136,11.3267
9.063,0.000321516,0.193942,11.3267
9.064,0.000322158,0.193748,11.3267
9.065,0.000322801,0.193554,11.3267
9.066,0.000323445,0.193361,11.3267
9.067,0.000324091,0.193167,11.3267
9.068,0.000324738,0.192974,11.3268
9.069,0.000325386,0.192781,11.3268
9.07,0.000326036,0.192588,11.3268
9.071,0.000326687,0.192396,11.3268
9.072,0.000327339,0.192203,11.3268
9.073,0.000327992,0.192011,11.3268
9.074,0.000328647,0.191819,11.3268
9.075,0.000329303,0.191627,11.3268
9.076,0.00032996,0.191436,11.3268
9.077,0.000330619,0.191244,11.3268
9.078,0.000331279,0.191053,11.3268
9.079,0.00033194,0.190862,11.3268
9.08,0.000332603,0.190671,11.3268
9.081,0.000333267,0.190481,11.3268
9.082,0.000333932,0.19029,11.3268
9.083,0.000334598,0.1901,11.3268
9.084,0.000335266,0.18991,11.3268
9.085,0.000335936,0.18972,11.3268
9.086,0.000336606,0.18953,11.3268
9.087,0.000337278,0.189341,11.3268
9.088,0.000337951,0.189151,11.3268
9.089,0.000338626,0.188962,11.3268
9.09,0.000339302,0.188773,11.3268
9.091,0.000339979,0.188584,11.3268
9.092,0.000340658,0.188396,11.3268
9.093,0.000341338,0.188207,11.3268
9.094,0.00034202,0.188019,11.3268
9.095,0.000342702,0.187831,11.3268
9.096,0.000343386,0.187643,11.3268
9.097,0.000344072,0.187456,11.3268
9.098,0.000344759,0.187268,11.3268
9.099,0.000345447,0.187081,11.3268
9.1,0.000346137,0.186894,11.3268
9.101,0.000346828,0.186707,11.3269
9.102,0.00034752,0.18652,11.3269
9.103,0.000348214,0.186334,11.3269
9.104,0.000348909,0.186147,11.3269
9.105,0.000349605,0.185961,11.3269
9.106,0.000350303,0.185775,11.3269
9.107,0.000351002,0.185589,11.3269
9.108,0.000351703,0.185404,11.3269
9.109,0.000352405,0.185218,11.3269
9.11,0.000353109,0.185033,11.3269
9.111,0.000353814,0.184848,11.3269
9.112,0.00035452,0.184663,11.3269
9.113,0.000355228,0.184479,11.3269
9.114,0.000355937,0.184294,11.3269
9.115,0.000356647,0.18411,11.3269
9.116,0.000357359,0.183926,11.3269
9.117,0.000358073,0.183742,11.3269
9.118,0.000358788,0.183558,11.3269
9.119,0.000359504,0.183375,11.3269
9.12,0.000360222,0.183191,11.3269
9.121,0.000360941,0.183008,11.3269
9.122,0.000361661,0.182825,11.3269
9.123,0.000362383,0.182642,11.3269
9.124,0.000363107,0.18246,11.3269
9.125,0.000363832,0.182277,11.3269
9.126,0.000364558,0.182095,11.3269
9.127,0.000365286,0.181913,11.3269
9.128,0.000366015,0.181731,11.3269
9.129,0.000366746,0.181549,11.3269
9.13,0.000367478,0.181368,11.3269
9.131,0.000368212,0.181186,11.3269
9.132,0.000368947,0.181005,11.3269
9.133,0.000369683,0.180824,11.3269
9.134,0.000370421,0.180643,11.3269
9.135,0.000371161,0.180463,11.327
9.136,0.000371902,0.180282,11.327
9.137,0.000372644,0.180102,11.327
9.138,0.000373388,0.179922,11.327
9.139,0.000374134,0.179742,11.327
9.14,0.00037488,0.179562,11.327
9.141,0.000375629,0.179382,11.327
9.142,0.000376379,0.179203,11.327
9.143,0.00037713,0.179024,11.327
9.144,0.000377883,0.178845,11.327
9.145,0.000378637,0.178666,11.327
9.146,0.000379393,0.178487,11.327
9.147,0.000380151,0.178309,11.327
9.148,0.00038091,0.178131,11.327
9.149,0.00038167,0.177952,11.327
9.15,0.000382432,0.177774,11.327
9.151,0.000383196,0.177597,11.327
9.152,0.000383961,0.177419,11.327
9.153,0.000384727,0.177242,11.327
9.154,0.000385495,0.177064,11.327
9.155,0.000386265,0.176887,11.327
9.156,0.000387036,0.17671,11.327
9.157,0.000387809,0.176534,11.327
9.158,0.000388583,0.176357,11.327
9.159,0.000389359,0.176181,11.327
9.16,0.000390136,0.176005,11.327
9.161,0.000390915,0.175829,11.327
9.162,0.000391696,0.175653,11.327
9.163,0.000392478,0.175477,11.327
9.164,0.000393261,0.175302,11.327
9.165,0.000394046,0.175126,11.327
9.166,0.000394833,0.174951,11.327
9.167,0.000395621,0.174776,11.327
9.168,0.000396411,0.174602,11.3271
9.169,0.000397203,0.174427,11.3271
9.17,0.000397996,0.174253,11.3271
9.171,0.00039879,0.174078,11.3271
9.172,0.000399587,0.173904,11.3271
9.173,0.000400384,0.17373,11.3271
9.174,0.000401184,0.173557,11.3271
9.175,0.000401985,0.173383,11.3271
9.176,0.000402787,0.17321,11.3271
9.177,0.000403591,0.173036,11.3271
9.178,0.000404397,0.172863,11.3271
9.179,0.000405205,0.172691,11.3271
9.18,0.000406014,0.172518,11.3271
9.181,0.000406824,0.172345,11.3271
9.182,0.000407636,0.172173,11.3271
9.183,0.00040845,0.172001,11.3271
9.184,0.000409266,0.171829,11.3271
9.185,0.000410083,0.171657,11.3271
9.186,0.000410902,0.171485,11.3271
9.187,0.000411722,0.171314,11.3271
9.188,0.000412544,0.171143,11.3271
9.189,0.000413368,0.170971,11.3271
9.19,0.000414193,0.1708,11.3271
9.191,0.00041502,0.17063,11.3271
9.192,0.000415849,0.170459,11.3271
9.193,0.000416679,0.170289,11.3271
9.194,0.000417511,0.170118,11.3271
9.195,0.000418345,0.169948,11.3271
9.196,0.00041918,0.169778,11.3271
9.197,0.000420017,0.169608,11.3271
9.198,0.000420855,0.169439,11.3271
9.199,0.000421696,0.169269,11.3271
9.2,0.000422538,0.1691,11.3271
9.201,0.000423381,0.168931,11.3272
9.202,0.000424227,0.168762,11.3272
9.203,0.000425074,0.168593,11.3272
9.204,0.000425922,0.168425,11.3272
9.205,0.000426773,0.168256,11.3272
9.206,0.000427625,0.168088,11.3272
9.207,0.000428479,0.16792,11.3272
9.208,0.000429334,0.167752,11.3272
9.209,0.000430191,0.167584,11.3272
9.21,0.00043105,0.167417,11.3272
9.211,0.000431911,0.167249,11.3272
9.212,0.000432773,0.167082,11.3272
9.213,0.000433637,0.166915,11.3272
9.214,0.000434503,0.166748,11.3272
9.215,0.000435371,0.166581,11.3272
9.216,0.00043624,0.166415,11.3272
9.217,0.000437111,0.166248,11.3272
9.218,0.000437984,0.166082,11.3272
9.219,0.000438858,0.165916,11.3272
9.22,0.000439735,0.16575,11.3272
9.221,0.000440613,0.165584,11.3272
9.222,0.000441493,0.165419,11.3272
9.223,0.000442374,0.165253,11.3272
9.224,0.000443257,0.165088,11.3272
9.225,0.000444142,0.164923,11.3272
9.226,0.000445029,0.164758,11.3272
9.227,0.000445918,0.164593,11.3272
9.228,0.000446808,0.164429,11.3272
9.229,0.0004477,0.164264,11.3272
9.23,0.000448594,0.1641,11.3272
9.231,0.00044949,0.163936,11.3272
9.232,0.000450387,0.163772,11.3272
9.233,0.000451287,0.163608,11.3272
9.234,0.000452188,0.163445,11.3272
9.235,0.000453091,0.163281,11.3273
9.236,0.000453995,0.163118,11.3273
9.237,0.000454902,0.162955,11.3273
9.238,0.00045581,0.162792,11.3273
9.239,0.00045672,0.162629,11.3273
9.24,0.000457632,0.162466,11.3273
9.241,0.000458546,0.162304,11.3273
9.242,0.000459462,0.162142,11.3273
9.243,0.000460379,0.161979,11.3273
9.244,0.000461298,0.161817,11.3273
9.245,0.00046222,0.161656,11.3273
9.246,0.000463142,0.161494,11.3273
9.247,0.000464067,0.161333,11.3273
9.248,0.000464994,0.161171,11.3273
9.249,0.000465922,0.16101,11.3273
9.25,0.000466853,0.160849,11.3273
9.251,0.000467785,0.160688,11.3273
9.252,0.000468719,0.160527,11.3273
9.253,0.000469655,0.160367,11.3273
9.254,0.000470593,0.160207,11.3273
9.255,0.000471532,0.160046,11.3273
9.256,0.000472474,0.159886,11.3273
9.257,0.000473417,0.159726,11.3273
9.258,0.000474363,0.159567,11.3273
9.259,0.00047531,0.159407,11.3273
9.26,0.000476259,0.159248,11.3273
9.261,0.00047721,0.159089,11.3273
9.262,0.000478163,0.158929,11.3273
9.263,0.000479118,0.15877,11.3273
9.264,0.000480074,0.158612,11.3273
9.265,0.000481033,0.158453,11.3273
9.266,0.000481994,0.158295,11.3273
9.267,0.000482956,0.158136,11.3273
9.268,0.000483921,0.157978,11.3274
9.269,0.000484887,0.15782,11.3274
9.27,0.000485855,0.157662,11.3274
9.271,0.000486825,0.157505,11.3274
9.272,0.000487797,0.157347,11.3274
9.273,0.000488771,0.15719,11.3274
9.274,0.000489747,0.157033,11.3274
9.275,0.000490725,0.156876,11.3274
9.276,0.000491705,0.156719,11.3274
9.277,0.000492687,0.156562,11.3274
9.278,0.000493671,0.156406,11.3274
9.279,0.000494657,0.156249,11.3274
9.28,0.000495645,0.156093,11.3274
9.281,0.000496634,0.155937,11.3274
9.282,0.000497626,0.155781,11.3274
9.283,0.00049862,0.155625,11.3274
9.284,0.000499615,0.155469,11.3274
9.285,0.000500613,0.155314,11.3274
9.286,0.000501613,0.155159,11.3274
9.287,0.000502614,0.155004,11.3274
9.288,0.000503618,0.154849,11.3274
9.289,0.000504624,0.154694,11.3274
9.29,0.000505631,0.154539,11.3274
9.291,0.000506641,0.154384,11.3274
9.292,0.000507653,0.15423,11.3274
9.293,0.000508667,0.154076,11.3274
9.294,0.000509682,0.153922,11.3274
9.295,0.0005107,0.153768,11.3274
9.296,0.00051172,0.153614,11.3274
9.297,0.000512742,0.15346,11.3274
9.298,0.000513766,0.153307,11.3274
9.299,0.000514792,0.153154,11.3274
9.3,0.00051582,0.153001,11.3274
9.301,0.00051685,0.152848,11.3274
9.302,0.000517882,0.152695,11.3275
9.303,0.000518916,0.152542,11.3275
9.304,0.000519952,0.152389,11.3275
9.305,0.000520991,0.152237,11.3275
9.306,0.000522031,0.152085,11.3275
9.307,0.000523074,0.151933,11.3275
9.308,0.000524118,0.151781,11.3275
9.309,0.000525165,0.151629,11.3275
9.31,0.000526213,0.151477,11.3275
9.311,0.000527264,0.151326,11.3275
9.312,0.000528317,0.151175,11.3275
9.313,0.000529372,0.151023,11.3275
9.314,0.000530429,0.150872,11.3275
9.315,0.000531489,0.150722,11.3275
9.316,0.00053255,0.150571,11.3275
9.317,0.000533614,0.15042,11.3275
9.318,0.000534679,0.15027,11.3275
9.319,0.000535747,0.15012,11.3275
9.32,0.000536817,0.149969,11.3275
9.321,0.000537889,0.149819,11.3275
9.322,0.000538963,0.14967,11.3275
9.323,0.000540039,0.14952,11.3275
9.324,0.000541118,0.14937,11.3275
9.325,0.000542198,0.149221,11.3275
9.326,0.000543281,0.149072,11.3275
9.327,0.000544366,0.148923,11.3275
9.328,0.000545453,0.148774,11.3275
9.329,0.000546543,0.148625,11.3275
9.33,0.000547634,0.148476,11.3275
9.331,0.000548728,0.148328,11.3275
9.332,0.000549823,0.14818,11.3275
9.333,0.000550921,0.148031,11.3275
9.334,0.000552022,0.147883,11.3275
9.335,0.000553124,0.147736,11.3276
9.336,0.000554229,0.147588,11.3276
9.337,0.000555336,0.14744,11.3276
9.338,0.000556445,0.147293,11.3276
9.339,0.000557556,0.147146,11.3276
9.34,0.000558669,0.146998,11.3276
9.341,0.000559785,0.146851,11.3276
9.342,0.000560903,0.146705,11.3276
9.343,0.000562023,0.146558,11.3276
9.344,0.000563145,0.146411,11.3276
9.345,0.00056427,0.146265,11.3276
9.346,0.000565397,0.146119,11.3276
9.347,0.000566526,0.145972,11.3276
9.348,0.000567658,0.145827,11.3276
9.349,0.000568791,0.145681,11.3276
9.35,0.000569927,0.145535,11.3276
9.351,0.000571065,0.145389,11.3276
9.352,0.000572206,0.145244,11.3276
9.353,0.000573349,0.145099,11.3276
9.354,0.000574494,0.144954,11.3276
9.355,0.000575641,0.144809,11.3276
9.356,0.000576791,0.144664,11.3276
9.357,0.000577942,0.144519,11.3276
9.358,0.000579097,0.144375,11.3276
9.359,0.000580253,0.14423,11.3276
9.36,0.000581412,0.144086,11.3276
9.361,0.000582573,0.143942,11.3276
9.362,0.000583737,0.143798,11.3276
9.363,0.000584902,0.143654,11.3276
9.364,0.000586071,0.143511,11.3276
9.365,0.000587241,0.143367,11.3276
9.366,0.000588414,0.143224,11.3276
9.367,0.000589589,0.143081,11.3276
9.368,0.000590766,0.142938,11.3276
9.369,0.000591946,0.142795,11.3277
9.37,0.000593128,0.142652,11.3277
9.371,0.000594313,0.142509,11.3277
9.372,0.0005955,0.142367,11.3277
9.373,0.000596689,0.142224,11.3277
9.374,0.000597881,0.142082,11.3277
9.375,0.000599075,0.14194,11.3277
9.376,0.000600271,0.141798,11.3277
9.377,0.00060147,0.141656,11.3277
9.378,0.000602672,0.141515,11.3277
9.379,0.000603875,0.141373,11.3277
9.38,0.000605081,0.141232,11.3277
9.381,0.00060629,0.14109,11.3277
9.382,0.000607501,0.140949,11.3277
9.383,0.000608714,0.140808,11.3277
9.384,0.00060993,0.140668,11.3277
9.385,0.000611148,0.140527,11.3277
9.386,0.000612368,0.140386,11.3277
9.387,0.000613591,0.140246,11.3277
9.388,0.000614817,0.140106,11.3277
9.389,0.000616045,0.139966,11.3277
9.39,0.000617275,0.139826,11.3277
9.391,0.000618508,0.139686,11.3277
9.392,0.000619743,0.139546,11.3277
9.393,0.000620981,0.139407,11.3277
9.394,0.000622221,0.139267,11.3277
9.395,0.000623464,0.139128,11.3277
9.396,0.000624709,0.138989,11.3277
9.397,0.000625957,0.13885,11.3277
9.398,0.000627207,0.138711,11.3277
9.399,0.00062846,0.138572,11.3277
9.4,0.000629715,0.138434,11.3277
9.401,0.000630972,0.138295,11.3277
9.402,0.000632233,0.138157,11.3278
9.403,0.000633495,0.138019,11.3278
9.404,0.000634761,0.137881,11.3278
9.405,0.000636028,0.137743,11.3278
9.406,0.000637299,0.137605,11.3278
9.407,0.000638571,0.137468,11.3278
9.408,0.000639847,0.13733,11.3278
9.409,0.000641125,0.137193,11.3278
9.41,0.000642405,0.137056,11.3278
9.411,0.000643688,0.136919,11.3278
9.412,0.000644974,0.136782,11.3278
9.413,0.000646262,0.136645,11.3278
9.414,0.000647553,0.136508,11.3278
9.415,0.000648846,0.136372,11.3278
9.416,0.000650142,0.136235,11.3278
9.417,0.000651441,0.136099,11.3278
9.418,0.000652742,0.135963,11.3278
9.419,0.000654045,0.135827,11.3278
9.42,0.000655352,0.135691,11.3278
9.421,0.000656661,0.135556,11.3278
9.422,0.000657972,0.13542,11.3278
9.423,0.000659286,0.135285,11.3278
9.424,0.000660603,0.135149,11.3278
9.425,0.000661923,0.135014,11.3278
9.426,0.000663245,0.134879,11.3278
9.427,0.000664569,0.134744,11.3278
9.428,0.000665897,0.13461,11.3278
9.429,0.000667227,0.134475,11.3278
9.43,0.000668559,0.13434,11.3278
9.431,0.000669895,0.134206,11.3278
9.432,0.000671233,0.134072,11.3278
9.433,0.000672573,0.133938,11.3278
9.434,0.000673917,0.133804,11.3278
9.435,0.000675263,0.13367,11.3279
9.436,0.000676611,0.133536,11.3279
9.437,0.000677963,0.133403,11.3279
9.438,0.000679317,0.133269,11.3279
9.439,0.000680674,0.133136,11.3279
9.44,0.000682033,0.133003,11.3279
9.441,0.000683396,0.13287,11.3279
9.442,0.000684761,0.132737,11.3279
9.443,0.000686128,0.132604,11.3279
9.444,0.000687499,0.132472,11.3279
9.445,0.000688872,0.132339,11.3279
9.446,0.000690248,0.132207,11.3279
9.447,0.000691627,0.132075,11.3279
9.448,0.000693008,0.131943,11.3279
9.449,0.000694392,0.131811,11.3279
9.45,0.000695779,0.131679,11.3279
9.451,0.000697169,0.131547,11.3279
9.452,0.000698561,0.131416,11.3279
9.453,0.000699957,0.131284,11.3279
9.454,0.000701355,0.131153,11.3279
9.455,0.000702756,0.131022,11.3279
9.456,0.000704159,0.130891,11.3279
9.457,0.000705566,0.13076,11.3279
9.458,0.000706975,0.130629,11.3279
9.459,0.000708387,0.130499,11.3279
9.46,0.000709802,0.130368,11.3279
9.461,0.00071122,0.130238,11.3279
9.462,0.00071264,0.130108,11.3279
9.463,0.000714064,0.129977,11.3279
9.464,0.00071549,0.129847,11.3279
9.465,0.000716919,0.129718,11.3279
9.466,0.000718351,0.129588,11.3279
9.467,0.000719786,0.129458,11.3279
9.468,0.000721224,0.129329,11.3279
9.469,0.000722664,0.1292,11.328
9.47,0.000724108,0.12907,11.328
9.471,0.000725554,0.128941,11.328
9.472,0.000727003,0.128812,11.328
9.473,0.000728455,0.128683,11.328
9.474,0.00072991,0.128555,11.328
9.475,0.000731368,0.128426,11.328
9.476,0.000732829,0.128298,11.328
9.477,0.000734293,0.12817,11.328
9.478,0.00073576,0.128041,11.328
9.479,0.000737229,0.127913,11.328
9.48,0.000738702,0.127785,11.328
9.481,0.000740177,0.127658,11.328
9.482,0.000741656,0.12753,11.328
9.483,0.000743137,0.127402,11.328
9.484,0.000744622,0.127275,11.328
9.485,0.000746109,0.127148,11.328
9.486,0.000747599,0.127021,11.328
9.487,0.000749093,0.126894,11.328
9.488,0.000750589,0.126767,11.328
9.489,0.000752088,0.12664,11.328
9.49,0.000753591,0.126513,11.328
9.491,0.000755096,0.126387,11.328
9.492,0.000756604,0.12626,11.328
9.493,0.000758115,0.126134,11.328
9.494,0.00075963,0.126008,11.328
9.495,0.000761147,0.125882,11.328
9.496,0.000762667,0.125756,11.328
9.497,0.000764191,0.12563,11.328
9.498,0.000765717,0.125505,11.328
9.499,0.000767247,0.125379,11.328
9.5,0.000768779,0.125254,11.328
9.501,0.000770315,0.125129,11.328
9.502,0.000771854,0.125003,11.3281
9.503,0.000773396,0.124878,11.3281
9.504,0.00077494,0.124754,11.3281
9.505,0.000776488,0.124629,11.3281
9.506,0.000778039,0.124504,11.3281
9.507,0.000779594,0.12438,11.3281
9.508,0.000781151,0.124255,11.3281
9.509,0.000782711,0.124131,11.3281
9.51,0.000784275,0.124007,11.3281
9.511,0.000785841,0.123883,11.3281
9.512,0.000787411,0.123759,11.3281
9.513,0.000788984,0.123635,11.3281
9.514,0.00079056,0.123512,11.3281
9.515,0.000792139,0.123388,11.3281
9.516,0.000793721,0.123265,11.3281
9.517,0.000795307,0.123142,11.3281
9.518,0.000796895,0.123018,11.3281
9.519,0.000798487,0.122895,11.3281
9.52,0.000800082,0.122772,11.3281
9.521,0.000801681,0.12265,11.3281
9.522,0.000803282,0.122527,11.3281
9.523,0.000804886,0.122405,11.3281
9.524,0.000806494,0.122282,11.3281
9.525,0.000808105,0.12216,11.3281
9.526,0.00080972,0.122038,11.3281
9.527,0.000811337,0.121916,11.3281
9.528,0.000812958,0.121794,11.3281
9.529,0.000814582,0.121672,11.3281
9.53,0.000816209,0.12155,11.3281
9.531,0.000817839,0.121429,11.3281
9.532,0.000819473,0.121307,11.3281
9.533,0.00082111,0.121186,11.3281
9.534,0.00082275,0.121065,11.3281
9.535,0.000824394,0.120944,11.3281
9.536,0.00082604,0.120823,11.3282
9.537,0.000827691,0.120702,11.3282
9.538,0.000829344,0.120581,11.3282
9.539,0.000831001,0.120461,11.3282
9.54,0.000832661,0.12034,11.3282
9.541,0.000834324,0.12022,11.3282
9.542,0.000835991,0.1201,11.3282
9.543,0.000837661,0.11998,11.3282
9.544,0.000839334,0.11986,11.3282
9.545,0.00084101,0.11974,11.3282
9.546,0.00084269,0.11962,11.3282
9.547,0.000844374,0.1195,11.3282
9.548,0.000846061,0.119381,11.3282
9.549,0.000847751,0.119261,11.3282
9.55,0.000849444,0.119142,11.3282
9.551,0.000851141,0.119023,11.3282
9.552,0.000852841,0.118904,11.3282
9.553,0.000854545,0.118785,11.3282
9.554,0.000856252,0.118666,11.3282
9.555,0.000857962,0.118548,11.3282
9.556,0.000859676,0.118429,11.3282
9.557,0.000861394,0.118311,11.3282
9.558,0.000863114,0.118192,11.3282
9.559,0.000864839,0.118074,11.3282
9.56,0.000866566,0.117956,11.3282
9.561,0.000868297,0.117838,11.3282
9.562,0.000870032,0.11772,11.3282
9.563,0.00087177,0.117603,11.3282
9.564,0.000873511,0.117485,11.3282
9.565,0.000875256,0.117368,11.3282
9.566,0.000877005,0.11725,11.3282
9.567,0.000878757,0.117133,11.3282
9.568,0.000880512,0.117016,11.3282
9.569,0.000882271,0.116899,11.3283
9.57,0.000884034,0.116782,11.3283
9.571,0.0008858,0.116665,11.3283
9.572,0.000887569,0.116548,11.3283
9.573,0.000889342,0.116432,11.3283
9.574,0.000891119,0.116315,11.3283
9.575,0.000892899,0.116199,11.3283
9.576,0.000894683,0.116083,11.3283
9.577,0.00089647,0.115967,11.3283
9.578,0.000898261,0.115851,11.3283
9.579,0.000900055,0.115735,11.3283
9.58,0.000901853,0.115619,11.3283
9.581,0.000903655,0.115504,11.3283
9.582,0.00090546,0.115388,11.3283
9.583,0.000907269,0.115273,11.3283
9.584,0.000909082,0.115158,11.3283
9.585,0.000910898,0.115042,11.3283
9.586,0.000912717,0.114927,11.3283
9.587,0.000914541,0.114812,11.3283
9.588,0.000916368,0.114698,11.3283
9.589,0.000918198,0.114583,11.3283
9.59,0.000920033,0.114468,11.3283
9.591,0.00092187,0.114354,11.3283
9.592,0.000923712,0.11424,11.3283
9.593,0.000925557,0.114125,11.3283
9.594,0.000927406,0.114011,11.3283
9.595,0.000929259,0.113897,11.3283
9.596,0.000931116,0.113783,11.3283
9.597,0.000932976,0.113669,11.3283
9.598,0.000934839,0.113556,11.3283
9.599,0.000936707,0.113442,11.3283
9.6,0.000938578,0.113329,11.3283
9.601,0.000940453,0.113215,11.3283
9.602,0.000942332,0.113102,11.3284
9.603,0.000944215,0.112989,11.3284
9.604,0.000946101,0.112876,11.3284
9.605,0.000947991,0.112763,11.3284
9.606,0.000949885,0.112651,11.3284
9.607,0.000951783,0.112538,11.3284
9.608,0.000953684,0.112425,11.3284
9.609,0.000955589,0.112313,11.3284
9.61,0.000957498,0.112201,11.3284
9.611,0.000959411,0.112088,11.3284
